@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 {0,1,2,3}

@data
303,'2023/10/23 11:07:38:034',1,513.118835,496.179962,-0.00113,461.986511,486.574615,16.394533,411.238525,485.781464,24.083965,372.194855,490.833588,28.422674,344.668243,499.651001,32.321846,362.26178,471.412781,17.367491,296.274994,480.788605,20.7906,256.201996,490.355713,22.730038,224.977554,499.38678,23.660793,359.262909,482.538483,8.550339,280.263916,487.684479,10.299379,234.210114,500.251373,11.554044,198.565018,512.212219,12.678559,361.89151,496.730835,0.493344,286.735107,499.468933,0.797993,240.273331,510.648193,1.86805,204.949905,520.848267,2.690005,370.145905,513.509888,-6.282224,310.39267,513.926147,-6.863573,272.915863,519.929138,-6.547243,241.517288,526.163513,-6.515485,1
304,'2023/10/23 11:07:38:046',1,513.118835,496.179962,-0.00113,461.986511,486.574615,16.394533,411.238525,485.781464,24.083965,372.194855,490.833588,28.422674,344.668243,499.651001,32.321846,362.26178,471.412781,17.367491,296.274994,480.788605,20.7906,256.201996,490.355713,22.730038,224.977554,499.38678,23.660793,359.262909,482.538483,8.550339,280.263916,487.684479,10.299379,234.210114,500.251373,11.554044,198.565018,512.212219,12.678559,361.89151,496.730835,0.493344,286.735107,499.468933,0.797993,240.273331,510.648193,1.86805,204.949905,520.848267,2.690005,370.145905,513.509888,-6.282224,310.39267,513.926147,-6.863573,272.915863,519.929138,-6.547243,241.517288,526.163513,-6.515485,1
305,'2023/10/23 11:07:38:058',1,513.118835,496.179962,-0.00113,461.986511,486.574615,16.394533,411.238525,485.781464,24.083965,372.194855,490.833588,28.422674,344.668243,499.651001,32.321846,362.26178,471.412781,17.367491,296.274994,480.788605,20.7906,256.201996,490.355713,22.730038,224.977554,499.38678,23.660793,359.262909,482.538483,8.550339,280.263916,487.684479,10.299379,234.210114,500.251373,11.554044,198.565018,512.212219,12.678559,361.89151,496.730835,0.493344,286.735107,499.468933,0.797993,240.273331,510.648193,1.86805,204.949905,520.848267,2.690005,370.145905,513.509888,-6.282224,310.39267,513.926147,-6.863573,272.915863,519.929138,-6.547243,241.517288,526.163513,-6.515485,1
306,'2023/10/23 11:07:38:070',1,515.508301,495.509827,-0.001278,465.039459,484.023315,15.981589,415.026611,482.718567,23.484749,377.28717,487.6091,27.690973,350.730621,496.663361,31.428741,366.353668,470.176392,16.993816,301.042206,480.080139,20.059702,260.418243,489.964935,21.600246,228.280807,499.418579,22.306505,363.928802,482.431244,8.396477,285.080109,488.306885,9.905594,237.928482,501.293457,10.852356,200.681976,513.690613,11.722124,367.347626,497.539886,0.532398,292.325226,500.851135,0.584048,245.202377,512.73761,1.333226,208.8396,523.631592,1.947326,376.490295,515.082764,-6.069995,317.049255,515.76532,-6.783396,279.477997,522.175293,-6.620395,247.408844,528.954712,-6.718884,1
307,'2023/10/23 11:07:38:082',1,515.508301,495.509827,-0.001278,465.039459,484.023315,15.981589,415.026611,482.718567,23.484749,377.28717,487.6091,27.690973,350.730621,496.663361,31.428741,366.353668,470.176392,16.993816,301.042206,480.080139,20.059702,260.418243,489.964935,21.600246,228.280807,499.418579,22.306505,363.928802,482.431244,8.396477,285.080109,488.306885,9.905594,237.928482,501.293457,10.852356,200.681976,513.690613,11.722124,367.347626,497.539886,0.532398,292.325226,500.851135,0.584048,245.202377,512.73761,1.333226,208.8396,523.631592,1.947326,376.490295,515.082764,-6.069995,317.049255,515.76532,-6.783396,279.477997,522.175293,-6.620395,247.408844,528.954712,-6.718884,1
308,'2023/10/23 11:07:38:094',1,518.183777,498.562317,-0.001218,466.103088,486.79129,15.983829,415.784668,486.161682,22.816294,378.006378,491.799194,26.469704,351.355255,501.285004,29.693632,370.113495,472.176758,13.813625,303.721863,482.10965,15.520938,261.956665,491.850128,16.642294,228.719894,501.151855,17.189503,368.837128,484.364868,4.867958,287.99408,490.706116,4.732977,239.409241,503.90448,5.234891,201.317047,516.113953,5.904149,373.439941,499.987152,-3.162931,296.769836,503.867218,-4.578187,247.737274,515.56427,-4.396374,209.739594,526.185547,-4.093932,383.946869,518.588867,-9.799902,323.571869,519.460571,-11.659158,284.647125,525.698242,-12.17948,251.208115,532.409729,-12.817563,1
309,'2023/10/23 11:07:38:105',1,518.183777,498.562317,-0.001218,466.103088,486.79129,15.983829,415.784668,486.161682,22.816294,378.006378,491.799194,26.469704,351.355255,501.285004,29.693632,370.113495,472.176758,13.813625,303.721863,482.10965,15.520938,261.956665,491.850128,16.642294,228.719894,501.151855,17.189503,368.837128,484.364868,4.867958,287.99408,490.706116,4.732977,239.409241,503.90448,5.234891,201.317047,516.113953,5.904149,373.439941,499.987152,-3.162931,296.769836,503.867218,-4.578187,247.737274,515.56427,-4.396374,209.739594,526.185547,-4.093932,383.946869,518.588867,-9.799902,323.571869,519.460571,-11.659158,284.647125,525.698242,-12.17948,251.208115,532.409729,-12.817563,1
310,'2023/10/23 11:07:38:117',1,518.183777,498.562317,-0.001218,466.103088,486.79129,15.983829,415.784668,486.161682,22.816294,378.006378,491.799194,26.469704,351.355255,501.285004,29.693632,370.113495,472.176758,13.813625,303.721863,482.10965,15.520938,261.956665,491.850128,16.642294,228.719894,501.151855,17.189503,368.837128,484.364868,4.867958,287.99408,490.706116,4.732977,239.409241,503.90448,5.234891,201.317047,516.113953,5.904149,373.439941,499.987152,-3.162931,296.769836,503.867218,-4.578187,247.737274,515.56427,-4.396374,209.739594,526.185547,-4.093932,383.946869,518.588867,-9.799902,323.571869,519.460571,-11.659158,284.647125,525.698242,-12.17948,251.208115,532.409729,-12.817563,1
311,'2023/10/23 11:07:38:129',1,520.69696,500.747498,-0.001217,469.320099,488.865356,14.486547,419.265137,487.663147,20.709787,381.442688,492.643768,23.988874,354.892151,501.523254,26.837856,375.245361,476.557892,12.661524,308.848877,483.722504,14.145344,266.652069,493.235077,14.8777,232.968704,502.760193,15.091349,374.301788,487.735748,4.415363,293.666901,492.273926,4.403753,244.861084,505.168701,4.710346,206.552917,517.340149,5.113789,379.074615,501.610931,-3.021556,303.034851,504.32782,-4.267834,254.028214,516.4422,-4.255878,215.997681,527.665222,-4.151907,389.604584,517.92688,-9.20793,329.86377,518.043091,-10.942863,291.174561,524.327881,-11.516432,257.913757,531.215637,-12.223834,1
312,'2023/10/23 11:07:38:141',1,520.69696,500.747498,-0.001217,469.320099,488.865356,14.486547,419.265137,487.663147,20.709787,381.442688,492.643768,23.988874,354.892151,501.523254,26.837856,375.245361,476.557892,12.661524,308.848877,483.722504,14.145344,266.652069,493.235077,14.8777,232.968704,502.760193,15.091349,374.301788,487.735748,4.415363,293.666901,492.273926,4.403753,244.861084,505.168701,4.710346,206.552917,517.340149,5.113789,379.074615,501.610931,-3.021556,303.034851,504.32782,-4.267834,254.028214,516.4422,-4.255878,215.997681,527.665222,-4.151907,389.604584,517.92688,-9.20793,329.86377,518.043091,-10.942863,291.174561,524.327881,-11.516432,257.913757,531.215637,-12.223834,1
313,'2023/10/23 11:07:38:152',1,520.69696,500.747498,-0.001217,469.320099,488.865356,14.486547,419.265137,487.663147,20.709787,381.442688,492.643768,23.988874,354.892151,501.523254,26.837856,375.245361,476.557892,12.661524,308.848877,483.722504,14.145344,266.652069,493.235077,14.8777,232.968704,502.760193,15.091349,374.301788,487.735748,4.415363,293.666901,492.273926,4.403753,244.861084,505.168701,4.710346,206.552917,517.340149,5.113789,379.074615,501.610931,-3.021556,303.034851,504.32782,-4.267834,254.028214,516.4422,-4.255878,215.997681,527.665222,-4.151907,389.604584,517.92688,-9.20793,329.86377,518.043091,-10.942863,291.174561,524.327881,-11.516432,257.913757,531.215637,-12.223834,1
314,'2023/10/23 11:07:38:164',1,525.213806,499.535492,-0.00121,473.011719,489.404816,14.272885,421.56366,489.064423,20.167149,382.573608,495.297668,22.989801,354.977905,504.868652,25.348303,377.997894,478.206451,12.032198,311.743591,484.945374,13.215643,268.756165,494.553589,13.88781,234.609619,504.240234,14.085962,377.911743,489.620331,3.332495,296.772858,493.144531,2.868193,246.949066,505.839905,2.959262,207.949265,517.696411,3.261006,383.874207,503.263397,-4.622717,307.287506,504.988861,-6.549786,257.005371,517.006897,-7.056318,217.836792,528.10376,-7.29212,396.131409,519.361694,-11.338335,336.343689,519.18335,-13.777376,296.830536,525.417603,-14.906484,262.510742,532.313477,-16.022131,1
315,'2023/10/23 11:07:38:177',1,525.213806,499.535492,-0.00121,473.011719,489.404816,14.272885,421.56366,489.064423,20.167149,382.573608,495.297668,22.989801,354.977905,504.868652,25.348303,377.997894,478.206451,12.032198,311.743591,484.945374,13.215643,268.756165,494.553589,13.88781,234.609619,504.240234,14.085962,377.911743,489.620331,3.332495,296.772858,493.144531,2.868193,246.949066,505.839905,2.959262,207.949265,517.696411,3.261006,383.874207,503.263397,-4.622717,307.287506,504.988861,-6.549786,257.005371,517.006897,-7.056318,217.836792,528.10376,-7.29212,396.131409,519.361694,-11.338335,336.343689,519.18335,-13.777376,296.830536,525.417603,-14.906484,262.510742,532.313477,-16.022131,1
316,'2023/10/23 11:07:38:189',1,525.213806,499.535492,-0.00121,473.011719,489.404816,14.272885,421.56366,489.064423,20.167149,382.573608,495.297668,22.989801,354.977905,504.868652,25.348303,377.997894,478.206451,12.032198,311.743591,484.945374,13.215643,268.756165,494.553589,13.88781,234.609619,504.240234,14.085962,377.911743,489.620331,3.332495,296.772858,493.144531,2.868193,246.949066,505.839905,2.959262,207.949265,517.696411,3.261006,383.874207,503.263397,-4.622717,307.287506,504.988861,-6.549786,257.005371,517.006897,-7.056318,217.836792,528.10376,-7.29212,396.131409,519.361694,-11.338335,336.343689,519.18335,-13.777376,296.830536,525.417603,-14.906484,262.510742,532.313477,-16.022131,1
317,'2023/10/23 11:07:38:201',1,528.388672,501.056091,-0.001327,477.678986,490.74585,15.69686,426.862366,490.458221,22.405455,388.060394,496.552246,25.898134,360.986694,505.592041,28.903616,382.190857,477.592072,13.9125,314.670776,486.039398,16.117144,272.56546,495.225098,18.041628,239.455048,503.804138,19.196848,380.832336,489.017975,4.916672,298.441498,493.760651,5.257548,249.999481,506.367096,6.515766,212.410538,517.601624,7.806213,385.162903,503.312744,-3.26541,307.197815,505.247253,-4.491419,257.838226,516.552551,-3.942311,219.671997,526.783752,-3.346943,395.554504,520.440674,-10.096094,334.170593,519.592957,-12.048976,294.813782,524.840271,-12.580542,261.160675,530.714539,-13.121985,1
318,'2023/10/23 11:07:38:213',1,528.388672,501.056091,-0.001327,477.678986,490.74585,15.69686,426.862366,490.458221,22.405455,388.060394,496.552246,25.898134,360.986694,505.592041,28.903616,382.190857,477.592072,13.9125,314.670776,486.039398,16.117144,272.56546,495.225098,18.041628,239.455048,503.804138,19.196848,380.832336,489.017975,4.916672,298.441498,493.760651,5.257548,249.999481,506.367096,6.515766,212.410538,517.601624,7.806213,385.162903,503.312744,-3.26541,307.197815,505.247253,-4.491419,257.838226,516.552551,-3.942311,219.671997,526.783752,-3.346943,395.554504,520.440674,-10.096094,334.170593,519.592957,-12.048976,294.813782,524.840271,-12.580542,261.160675,530.714539,-13.121985,1
319,'2023/10/23 11:07:38:225',1,528.388672,501.056091,-0.001327,477.678986,490.74585,15.69686,426.862366,490.458221,22.405455,388.060394,496.552246,25.898134,360.986694,505.592041,28.903616,382.190857,477.592072,13.9125,314.670776,486.039398,16.117144,272.56546,495.225098,18.041628,239.455048,503.804138,19.196848,380.832336,489.017975,4.916672,298.441498,493.760651,5.257548,249.999481,506.367096,6.515766,212.410538,517.601624,7.806213,385.162903,503.312744,-3.26541,307.197815,505.247253,-4.491419,257.838226,516.552551,-3.942311,219.671997,526.783752,-3.346943,395.554504,520.440674,-10.096094,334.170593,519.592957,-12.048976,294.813782,524.840271,-12.580542,261.160675,530.714539,-13.121985,1
320,'2023/10/23 11:07:38:237',1,533.208069,501.236359,-0.001222,479.531311,487.106232,16.023363,428.916931,485.412689,22.319447,391.141327,491.09729,25.433611,365.651154,499.033997,28.131287,386.419464,476.285828,11.459915,319.445953,484.308807,12.51009,277.765533,493.402924,14.008912,244.615067,501.884125,15.029104,387.022949,488.522156,2.031701,304.64682,492.447601,0.936938,255.5336,504.788727,1.755461,217.320786,515.561096,2.813608,393.873962,503.654297,-6.395825,316.246185,505.004272,-8.981153,265.750732,516.333679,-9.077481,226.06076,526.368042,-8.869043,407.267059,522.000732,-13.314198,346.219757,520.738403,-16.210548,306.908997,526.155823,-17.26049,272.314941,531.919556,-18.230316,1
321,'2023/10/23 11:07:38:249',1,533.208069,501.236359,-0.001222,479.531311,487.106232,16.023363,428.916931,485.412689,22.319447,391.141327,491.09729,25.433611,365.651154,499.033997,28.131287,386.419464,476.285828,11.459915,319.445953,484.308807,12.51009,277.765533,493.402924,14.008912,244.615067,501.884125,15.029104,387.022949,488.522156,2.031701,304.64682,492.447601,0.936938,255.5336,504.788727,1.755461,217.320786,515.561096,2.813608,393.873962,503.654297,-6.395825,316.246185,505.004272,-8.981153,265.750732,516.333679,-9.077481,226.06076,526.368042,-8.869043,407.267059,522.000732,-13.314198,346.219757,520.738403,-16.210548,306.908997,526.155823,-17.26049,272.314941,531.919556,-18.230316,1
322,'2023/10/23 11:07:38:293',1,559.419373,503.185608,-0.001008,508.196533,500.890747,21.752522,458.857269,504.391449,31.367859,423.268311,511.605011,37.443558,399.062073,517.205688,43.595951,408.172302,470.85318,18.834877,345.915283,486.512573,23.743982,312.748444,494.722961,27.984739,288.156036,500.411896,30.461647,404.473114,482.119476,8.406981,328.83139,492.663177,10.805286,290.080292,505.054199,15.060881,261.504181,514.641602,18.350506,406.584412,500.788818,-0.634076,333.593811,507.354279,0.203115,292.057922,516.015625,4.183471,261.333801,523.069275,7.168646,413.432343,525.532593,-7.851018,353.059235,526.572998,-8.219745,318.528473,530.15509,-6.947147,290.649628,533.965881,-6.057333,1
323,'2023/10/23 11:07:38:314',1,556.536316,505.106842,-0.0008,494.567108,503.459839,14.409602,441.083984,505.86734,19.871914,399.963104,514.05957,22.403385,369.921722,525.498962,24.850351,397.258759,484.419556,10.519342,329.470367,494.138062,11.243453,287.592346,504.056213,11.88813,254.954575,512.375671,11.870558,397.654144,491.826202,1.272855,317.043732,500.047638,-0.034005,269.129761,512.963684,-0.195905,232.225952,523.856689,-0.178057,403.80365,503.585114,-7.128613,328.647095,509.427673,-9.521315,279.920593,521.062805,-10.011889,242.092407,531.078125,-10.438358,415.204895,519.896912,-14.282925,356.507019,521.430237,-17.008741,317.583771,527.208496,-18.225258,284.159729,533.557495,-19.491362,1
324,'2023/10/23 11:07:38:326',1,557.014465,505.737579,-0.000934,501.465454,501.208038,14.69039,449.55722,503.600311,20.791523,409.667999,510.520233,23.757803,381.413177,520.247009,26.328171,397.940094,492.596436,13.689316,333.391449,501.190033,16.083742,293.725433,507.697723,17.578659,261.925446,512.8125,17.90604,395.326416,499.50531,4.652028,317.666809,506.637085,5.176273,272.293854,516.446106,5.996582,236.175064,524.959961,6.518854,399.349976,508.928009,-3.688142,325.434265,513.972473,-4.880345,278.800018,522.850647,-4.591768,241.92746,530.943237,-4.540652,409.599854,521.372864,-10.862705,350.971344,522.750488,-12.947971,313.066254,526.938171,-13.681021,280.359894,531.860046,-14.541126,1
325,'2023/10/23 11:07:38:338',1,557.014465,505.737579,-0.000934,501.465454,501.208038,14.69039,449.55722,503.600311,20.791523,409.667999,510.520233,23.757803,381.413177,520.247009,26.328171,397.940094,492.596436,13.689316,333.391449,501.190033,16.083742,293.725433,507.697723,17.578659,261.925446,512.8125,17.90604,395.326416,499.50531,4.652028,317.666809,506.637085,5.176273,272.293854,516.446106,5.996582,236.175064,524.959961,6.518854,399.349976,508.928009,-3.688142,325.434265,513.972473,-4.880345,278.800018,522.850647,-4.591768,241.92746,530.943237,-4.540652,409.599854,521.372864,-10.862705,350.971344,522.750488,-12.947971,313.066254,526.938171,-13.681021,280.359894,531.860046,-14.541126,1
326,'2023/10/23 11:07:38:350',1,557.014465,505.737579,-0.000934,501.465454,501.208038,14.69039,449.55722,503.600311,20.791523,409.667999,510.520233,23.757803,381.413177,520.247009,26.328171,397.940094,492.596436,13.689316,333.391449,501.190033,16.083742,293.725433,507.697723,17.578659,261.925446,512.8125,17.90604,395.326416,499.50531,4.652028,317.666809,506.637085,5.176273,272.293854,516.446106,5.996582,236.175064,524.959961,6.518854,399.349976,508.928009,-3.688142,325.434265,513.972473,-4.880345,278.800018,522.850647,-4.591768,241.92746,530.943237,-4.540652,409.599854,521.372864,-10.862705,350.971344,522.750488,-12.947971,313.066254,526.938171,-13.681021,280.359894,531.860046,-14.541126,1
327,'2023/10/23 11:07:38:393',1,555.155945,513.569214,-0.001175,523.635254,507.374756,22.577023,484.369019,509.263824,34.302788,452.942993,518.812073,42.464203,429.361298,529.810913,50.825191,434.438293,481.41095,25.359253,382.861328,491.759155,33.342361,356.735779,499.277222,39.185234,338.416199,505.399963,42.748478,424.50531,495.107971,16.309013,361.697937,499.673492,22.771458,330.257172,509.954346,28.835728,308.148804,519.09906,33.150246,419.974457,515.007751,8.382108,358.698273,517.920288,12.816928,325.58197,524.822327,18.279383,303.035828,530.966431,21.996553,419.817566,539.321472,2.148131,368.364441,542.053955,4.423826,339.239929,544.448242,6.97576,317.103394,546.466125,8.631797,1
328,'2023/10/23 11:07:38:414',1,542.855713,513.203674,-0.000777,492.388214,508.059479,17.178917,445.72644,508.301178,23.421003,410.78421,514.606262,26.654158,386.86087,520.490173,29.90037,406.853485,487.959778,8.577017,344.347656,502.033539,8.397429,306.001343,512.737976,9.290837,276.236176,522.645447,9.846531,408.019775,497.554443,-1.556009,333.32309,505.561249,-4.654766,287.767303,517.744019,-4.444013,252.856293,529.85614,-3.701488,415.031189,512.546509,-10.333444,346.273407,517.212769,-14.096712,300.70459,525.783264,-14.308736,264.710236,534.036438,-14.179868,427.17099,532.938416,-17.401127,373.640625,533.949768,-21.270897,339.506287,538.187378,-22.840282,309.225861,542.776611,-24.148521,1
329,'2023/10/23 11:07:38:436',1,553.062378,521.168518,-0.001059,495.656158,511.474274,14.453904,445.397003,511.36557,18.87681,406.419739,517.34845,20.545908,381.036255,525.736755,21.894569,409.557892,494.618011,5.300775,341.138336,504.792419,4.453153,299.346436,514.327576,5.081968,265.528198,522.465149,5.298087,411.557404,502.807739,-3.941877,329.062622,509.517548,-7.318884,280.054871,521.281555,-7.822139,240.956818,531.62439,-8.009214,419.379059,515.170227,-11.862713,341.590485,519.314514,-15.678096,291.55661,529.349854,-16.344213,251.573837,537.790588,-16.886944,433.357025,531.510254,-18.292723,372.513824,531.783752,-21.866976,333.687469,536.634277,-23.271664,299.598663,541.748779,-24.712049,1
330,'2023/10/23 11:07:38:447',1,553.062378,521.168518,-0.001059,495.656158,511.474274,14.453904,445.397003,511.36557,18.87681,406.419739,517.34845,20.545908,381.036255,525.736755,21.894569,409.557892,494.618011,5.300775,341.138336,504.792419,4.453153,299.346436,514.327576,5.081968,265.528198,522.465149,5.298087,411.557404,502.807739,-3.941877,329.062622,509.517548,-7.318884,280.054871,521.281555,-7.822139,240.956818,531.62439,-8.009214,419.379059,515.170227,-11.862713,341.590485,519.314514,-15.678096,291.55661,529.349854,-16.344213,251.573837,537.790588,-16.886944,433.357025,531.510254,-18.292723,372.513824,531.783752,-21.866976,333.687469,536.634277,-23.271664,299.598663,541.748779,-24.712049,1
